NETWORK DATA - Epoca 210000 - Neuronios 100 - Iteracoes 1000000 - Erro 9,75085371589802E-05 - Tempo Execucao 13,6616901 [s].
NETWORK DATA - Epoca 220000 - Neuronios 100 - Iteracoes 1000000 - Erro 9,243452062400214E-05 - Tempo Execucao 14,3157591 [s].
NETWORK DATA - Epoca 230000 - Neuronios 100 - Iteracoes 1000000 - Erro 8,784052010005349E-05 - Tempo Execucao 14,9476319 [s].
NETWORK DATA - Epoca 240000 - Neuronios 100 - Iteracoes 1000000 - Erro 8,366259002012251E-05 - Tempo Execucao 15,5885819 [s].
NETWORK DATA - Epoca 250000 - Neuronios 100 - Iteracoes 1000000 - Erro 7,984756395336187E-05 - Tempo Execucao 16,2408817 [s].
NETWORK DATA - Epoca 260000 - Neuronios 100 - Iteracoes 1000000 - Erro 7,6350885067435E-05 - Tempo Execucao 16,8856776 [s].
NETWORK DATA - Epoca 270000 - Neuronios 100 - Iteracoes 1000000 - Erro 7,31349398326033E-05 - Tempo Execucao 17,5336002 [s].
NETWORK DATA - Epoca 280000 - Neuronios 100 - Iteracoes 1000000 - Erro 7,016776785352064E-05 - Tempo Execucao 18,1788694 [s].
NETWORK DATA - Epoca 290000 - Neuronios 100 - Iteracoes 1000000 - Erro 6,742203843697659E-05 - Tempo Execucao 18,8159377 [s].
NETWORK DATA - Epoca 300000 - Neuronios 100 - Iteracoes 1000000 - Erro 6,487424967830318E-05 - Tempo Execucao 19,4703223 [s].
NETWORK DATA - Epoca 310000 - Neuronios 100 - Iteracoes 1000000 - Erro 6,250408405149104E-05 - Tempo Execucao 20,1188517 [s].
NETWORK DATA - Epoca 320000 - Neuronios 100 - Iteracoes 1000000 - Erro 6,0293887868182364E-05 - Tempo Execucao 20,7708732 [s].
NETWORK DATA - Epoca 330000 - Neuronios 100 - Iteracoes 1000000 - Erro 5,8228252466409864E-05 - Tempo Execucao 21,4265821 [s].
NETWORK DATA - Epoca 340000 - Neuronios 100 - Iteracoes 1000000 - Erro 5,6293668875212146E-05 - Tempo Execucao 22,0563567 [s].
NETWORK DATA - Epoca 350000 - Neuronios 100 - Iteracoes 1000000 - Erro 5,4478246890624246E-05 - Tempo Execucao 22,6939795 [s].
NETWORK DATA - Epoca 360000 - Neuronios 100 - Iteracoes 1000000 - Erro 5,277147979795955E-05 - Tempo Execucao 23,3303325 [s].
NETWORK DATA - Epoca 370000 - Neuronios 100 - Iteracoes 1000000 - Erro 5,1164051031594735E-05 - Tempo Execucao 23,9891629 [s].
NETWORK DATA - Epoca 380000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,9647669302823776E-05 - Tempo Execucao 24,6382716 [s].
NETWORK DATA - Epoca 390000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,821493447288491E-05 - Tempo Execucao 25,2868511 [s].
NETWORK DATA - Epoca 400000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,6859219780591655E-05 - Tempo Execucao 25,9262567 [s].
NETWORK DATA - Epoca 410000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,557457426127991E-05 - Tempo Execucao 26,571809 [s].
NETWORK DATA - Epoca 420000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,4355640367634826E-05 - Tempo Execucao 27,2116911 [s].
NETWORK DATA - Epoca 430000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,319758037113537E-05 - Tempo Execucao 27,8627093 [s].
NETWORK DATA - Epoca 440000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,209601660919039E-05 - Tempo Execucao 28,5231211 [s].
NETWORK DATA - Epoca 450000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,1046977715075066E-05 - Tempo Execucao 29,1815369 [s].
NETWORK DATA - Epoca 460000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,004685279858532E-05 - Tempo Execucao 29,8483846 [s].
NETWORK DATA - Epoca 470000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,9092351757406986E-05 - Tempo Execucao 30,4994739 [s].
NETWORK DATA - Epoca 480000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,818047095796178E-05 - Tempo Execucao 31,1473546 [s].
NETWORK DATA - Epoca 490000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,7308462021720743E-05 - Tempo Execucao 31,796653 [s].
NETWORK DATA - Epoca 500000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,647380638432284E-05 - Tempo Execucao 32,4396472 [s].
NETWORK DATA - Epoca 510000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,567419130575865E-05 - Tempo Execucao 33,0826333 [s].
NETWORK DATA - Epoca 520000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,4907489430310194E-05 - Tempo Execucao 33,7157842 [s].
NETWORK DATA - Epoca 530000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,4171740898935216E-05 - Tempo Execucao 34,3593223 [s].
NETWORK DATA - Epoca 540000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,346513702714436E-05 - Tempo Execucao 35,0170252 [s].
NETWORK DATA - Epoca 550000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,2786006370896846E-05 - Tempo Execucao 35,6545279 [s].
NETWORK DATA - Epoca 560000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,2132801675626826E-05 - Tempo Execucao 36,2964368 [s].
NETWORK DATA - Epoca 570000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,1504088867537544E-05 - Tempo Execucao 36,9273041 [s].
NETWORK DATA - Epoca 580000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,089853676439683E-05 - Tempo Execucao 37,5622672 [s].
NETWORK DATA - Epoca 590000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,0314908215584073E-05 - Tempo Execucao 38,201467 [s].
NETWORK DATA - Epoca 600000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,9752051908620152E-05 - Tempo Execucao 38,8434659 [s].
NETWORK DATA - Epoca 610000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,9208895073608495E-05 - Tempo Execucao 39,4820002 [s].
NETWORK DATA - Epoca 620000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,868443704238622E-05 - Tempo Execucao 40,1136774 [s].
NETWORK DATA - Epoca 630000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,8177743106107726E-05 - Tempo Execucao 40,746135 [s].
NETWORK DATA - Epoca 640000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,7687939399892084E-05 - Tempo Execucao 41,3934589 [s].
NETWORK DATA - Epoca 650000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,7214208037812E-05 - Tempo Execucao 42,0239915 [s].
NETWORK DATA - Epoca 660000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,6755782548680143E-05 - Tempo Execucao 42,6622001 [s].
NETWORK DATA - Epoca 670000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,6311944106315606E-05 - Tempo Execucao 43,291567 [s].
NETWORK DATA - Epoca 680000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,5882017903100952E-05 - Tempo Execucao 43,9370924 [s].
NETWORK DATA - Epoca 690000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,546536965876065E-05 - Tempo Execucao 44,576553 [s].
NETWORK DATA - Epoca 700000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,5061402834383184E-05 - Tempo Execucao 45,2220895 [s].
NETWORK DATA - Epoca 710000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,4669555816937113E-05 - Tempo Execucao 45,8632644 [s].
NETWORK DATA - Epoca 720000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,428929935198089E-05 - Tempo Execucao 46,5054954 [s].
NETWORK DATA - Epoca 730000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,3920134408362686E-05 - Tempo Execucao 47,1493161 [s].
NETWORK DATA - Epoca 740000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,3561589851134336E-05 - Tempo Execucao 47,7814586 [s].
NETWORK DATA - Epoca 750000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,3213220697117983E-05 - Tempo Execucao 48,4181161 [s].
NETWORK DATA - Epoca 760000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,2874606313149503E-05 - Tempo Execucao 49,0715003 [s].
NETWORK DATA - Epoca 770000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,2545348700093785E-05 - Tempo Execucao 49,7157308 [s].
NETWORK DATA - Epoca 780000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,2225071077783516E-05 - Tempo Execucao 50,3592057 [s].
NETWORK DATA - Epoca 790000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1913416429672265E-05 - Tempo Execucao 51,0077842 [s].
NETWORK DATA - Epoca 800000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1610046297900363E-05 - Tempo Execucao 51,6450091 [s].
NETWORK DATA - Epoca 810000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1314639560532632E-05 - Tempo Execucao 52,2836396 [s].
NETWORK DATA - Epoca 820000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1026891335980757E-05 - Tempo Execucao 52,9237817 [s].
NETWORK DATA - Epoca 830000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,0746512018654994E-05 - Tempo Execucao 53,5570802 [s].
NETWORK DATA - Epoca 840000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,047322627420735E-05 - Tempo Execucao 54,1892277 [s].
NETWORK DATA - Epoca 850000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,0206772232020608E-05 - Tempo Execucao 54,8245708 [s].
NETWORK DATA - Epoca 860000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,994690061474237E-05 - Tempo Execucao 55,4556573 [s].
NETWORK DATA - Epoca 870000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,9693374065934196E-05 - Tempo Execucao 56,0947701 [s].
NETWORK DATA - Epoca 880000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,944596642290455E-05 - Tempo Execucao 56,734118 [s].
NETWORK DATA - Epoca 890000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,9204462039372563E-05 - Tempo Execucao 57,3676015 [s].
NETWORK DATA - Epoca 900000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,896865519401765E-05 - Tempo Execucao 58,0072172 [s].
NETWORK DATA - Epoca 910000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8738349562726752E-05 - Tempo Execucao 58,6507242 [s].
NETWORK DATA - Epoca 920000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8513357664397696E-05 - Tempo Execucao 59,2800596 [s].
NETWORK DATA - Epoca 930000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,829350036825487E-05 - Tempo Execucao 59,9154171 [s].
NETWORK DATA - Epoca 940000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8078606436201168E-05 - Tempo Execucao 60,5467134 [s].
NETWORK DATA - Epoca 950000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,786851213255138E-05 - Tempo Execucao 61,1813507 [s].
NETWORK DATA - Epoca 960000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7663060740033212E-05 - Tempo Execucao 61,8164895 [s].
NETWORK DATA - Epoca 970000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7462102287917157E-05 - Tempo Execucao 62,4705557 [s].
NETWORK DATA - Epoca 980000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7265493103652066E-05 - Tempo Execucao 63,1163455 [s].
NETWORK DATA - Epoca 990000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7073095553494737E-05 - Tempo Execucao 63,7703593 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,6884777694179948E-05 - Tempo Execucao 64,4090115 [s].
