NETWORK DATA - Epoca 550000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,965511590982972E-05 - Tempo Execucao 89,2553674 [s].
NETWORK DATA - Epoca 560000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,9057517978057798E-05 - Tempo Execucao 90,8677737 [s].
NETWORK DATA - Epoca 570000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,8482464846195434E-05 - Tempo Execucao 92,482549 [s].
NETWORK DATA - Epoca 580000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,792872608663731E-05 - Tempo Execucao 94,0925124 [s].
NETWORK DATA - Epoca 590000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,739515889049116E-05 - Tempo Execucao 95,7127094 [s].
NETWORK DATA - Epoca 600000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,6880699167962777E-05 - Tempo Execucao 97,3568577 [s].
NETWORK DATA - Epoca 610000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,6384356244997474E-05 - Tempo Execucao 99,0281272 [s].
NETWORK DATA - Epoca 620000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,5905205774371365E-05 - Tempo Execucao 100,6656152 [s].
NETWORK DATA - Epoca 630000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,544238529329248E-05 - Tempo Execucao 102,3245355 [s].
NETWORK DATA - Epoca 640000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,4995087786120865E-05 - Tempo Execucao 103,9716307 [s].
NETWORK DATA - Epoca 650000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,4562558498891672E-05 - Tempo Execucao 105,6270254 [s].
NETWORK DATA - Epoca 660000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,414409019827525E-05 - Tempo Execucao 107,2735279 [s].
NETWORK DATA - Epoca 670000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,373902007955076E-05 - Tempo Execucao 108,9244828 [s].
NETWORK DATA - Epoca 680000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,3346725353980195E-05 - Tempo Execucao 110,5539562 [s].
NETWORK DATA - Epoca 690000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,296662126312865E-05 - Tempo Execucao 112,2111289 [s].
NETWORK DATA - Epoca 700000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,2598157981915682E-05 - Tempo Execucao 113,8522246 [s].
NETWORK DATA - Epoca 710000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,224081770763687E-05 - Tempo Execucao 115,4746109 [s].
NETWORK DATA - Epoca 720000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,189411272525064E-05 - Tempo Execucao 117,2726545 [s].
NETWORK DATA - Epoca 730000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,1557583223322688E-05 - Tempo Execucao 119,0982748 [s].
NETWORK DATA - Epoca 740000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,1230795023743824E-05 - Tempo Execucao 120,9343051 [s].
NETWORK DATA - Epoca 750000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,091333845010204E-05 - Tempo Execucao 122,6551371 [s].
NETWORK DATA - Epoca 760000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,060482611012075E-05 - Tempo Execucao 124,3950445 [s].
NETWORK DATA - Epoca 770000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0304891363001965E-05 - Tempo Execucao 126,2795037 [s].
NETWORK DATA - Epoca 780000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,001318760913152E-05 - Tempo Execucao 128,1879439 [s].
NETWORK DATA - Epoca 790000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,9729386027606643E-05 - Tempo Execucao 130,0659254 [s].
NETWORK DATA - Epoca 800000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,945317523977398E-05 - Tempo Execucao 131,8177082 [s].
NETWORK DATA - Epoca 810000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,9184259765239244E-05 - Tempo Execucao 133,5041529 [s].
NETWORK DATA - Epoca 820000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8922359119082144E-05 - Tempo Execucao 135,2495638 [s].
NETWORK DATA - Epoca 830000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,866720685384778E-05 - Tempo Execucao 136,8944738 [s].
NETWORK DATA - Epoca 840000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,841854991834375E-05 - Tempo Execucao 138,6265881 [s].
NETWORK DATA - Epoca 850000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,817614737679713E-05 - Tempo Execucao 140,3289099 [s].
NETWORK DATA - Epoca 860000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7939770100212297E-05 - Tempo Execucao 141,9728381 [s].
NETWORK DATA - Epoca 870000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7709199906884082E-05 - Tempo Execucao 143,6364271 [s].
NETWORK DATA - Epoca 880000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7484228912135697E-05 - Tempo Execucao 145,2949559 [s].
NETWORK DATA - Epoca 890000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7264658985065002E-05 - Tempo Execucao 146,936732 [s].
NETWORK DATA - Epoca 900000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7050301053476627E-05 - Tempo Execucao 148,5910233 [s].
NETWORK DATA - Epoca 910000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6840974890047787E-05 - Tempo Execucao 150,3159413 [s].
NETWORK DATA - Epoca 920000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,663650816243184E-05 - Tempo Execucao 152,0487036 [s].
NETWORK DATA - Epoca 930000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,643673639928581E-05 - Tempo Execucao 153,7625503 [s].
NETWORK DATA - Epoca 940000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6241502353878198E-05 - Tempo Execucao 155,4363019 [s].
NETWORK DATA - Epoca 950000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,605065576362371E-05 - Tempo Execucao 157,1366977 [s].
NETWORK DATA - Epoca 960000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5864052654213674E-05 - Tempo Execucao 158,7846169 [s].
NETWORK DATA - Epoca 970000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5681555489897527E-05 - Tempo Execucao 160,42802 [s].
NETWORK DATA - Epoca 980000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5503032339148893E-05 - Tempo Execucao 162,0865983 [s].
NETWORK DATA - Epoca 990000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5328356935123215E-05 - Tempo Execucao 163,7888777 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,51574082016186E-05 - Tempo Execucao 165,4355404 [s].
