NETWORK DATA - Epoca 620000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,6766227973731385E-05 - Tempo Execucao 103,3808864 [s].
NETWORK DATA - Epoca 630000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,6287363285222597E-05 - Tempo Execucao 105,0417553 [s].
NETWORK DATA - Epoca 640000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,5824565981553852E-05 - Tempo Execucao 106,7005131 [s].
NETWORK DATA - Epoca 650000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,537705485585508E-05 - Tempo Execucao 108,3618106 [s].
NETWORK DATA - Epoca 660000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,494409777102321E-05 - Tempo Execucao 110,0275562 [s].
NETWORK DATA - Epoca 670000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,4525008500781093E-05 - Tempo Execucao 111,6874385 [s].
NETWORK DATA - Epoca 680000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,4119142701889382E-05 - Tempo Execucao 113,3483061 [s].
NETWORK DATA - Epoca 690000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,3725894686218436E-05 - Tempo Execucao 115,0083537 [s].
NETWORK DATA - Epoca 700000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,334469549840078E-05 - Tempo Execucao 116,6740401 [s].
NETWORK DATA - Epoca 710000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,2975008839364197E-05 - Tempo Execucao 118,3396321 [s].
NETWORK DATA - Epoca 720000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,261633022648178E-05 - Tempo Execucao 120,0038294 [s].
NETWORK DATA - Epoca 730000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,2268183228017527E-05 - Tempo Execucao 121,6586068 [s].
NETWORK DATA - Epoca 740000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,193011892816529E-05 - Tempo Execucao 123,3250945 [s].
NETWORK DATA - Epoca 750000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,1601712827554726E-05 - Tempo Execucao 124,9880451 [s].
NETWORK DATA - Epoca 760000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,1282563949253016E-05 - Tempo Execucao 126,6434151 [s].
NETWORK DATA - Epoca 770000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,097229294469602E-05 - Tempo Execucao 128,3052764 [s].
NETWORK DATA - Epoca 780000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0670540785023286E-05 - Tempo Execucao 129,9696585 [s].
NETWORK DATA - Epoca 790000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0376967293639185E-05 - Tempo Execucao 131,6331498 [s].
NETWORK DATA - Epoca 800000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,009125003327454E-05 - Tempo Execucao 133,2972019 [s].
NETWORK DATA - Epoca 810000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,981308315094384E-05 - Tempo Execucao 134,9610829 [s].
NETWORK DATA - Epoca 820000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,9542176249636305E-05 - Tempo Execucao 136,632227 [s].
NETWORK DATA - Epoca 830000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,9278253722652613E-05 - Tempo Execucao 138,2987652 [s].
NETWORK DATA - Epoca 840000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,902105329189764E-05 - Tempo Execucao 139,9705898 [s].
NETWORK DATA - Epoca 850000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,877032570941866E-05 - Tempo Execucao 141,6377605 [s].
NETWORK DATA - Epoca 860000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8525833900180624E-05 - Tempo Execucao 143,300209 [s].
NETWORK DATA - Epoca 870000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8287351848072555E-05 - Tempo Execucao 144,9588628 [s].
NETWORK DATA - Epoca 880000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,805466443885538E-05 - Tempo Execucao 146,6188096 [s].
NETWORK DATA - Epoca 890000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7827566492240196E-05 - Tempo Execucao 148,2849465 [s].
NETWORK DATA - Epoca 900000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7605862451362942E-05 - Tempo Execucao 149,9500091 [s].
NETWORK DATA - Epoca 910000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7389365574797125E-05 - Tempo Execucao 151,6214869 [s].
NETWORK DATA - Epoca 920000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7177897653119173E-05 - Tempo Execucao 153,2857749 [s].
NETWORK DATA - Epoca 930000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,697128830915432E-05 - Tempo Execucao 154,9535325 [s].
NETWORK DATA - Epoca 940000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,676937482188723E-05 - Tempo Execucao 156,6137099 [s].
NETWORK DATA - Epoca 950000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6572001550055687E-05 - Tempo Execucao 158,2833886 [s].
NETWORK DATA - Epoca 960000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,637901966025838E-05 - Tempo Execucao 159,9449526 [s].
NETWORK DATA - Epoca 970000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6190286637342543E-05 - Tempo Execucao 161,6018692 [s].
NETWORK DATA - Epoca 980000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6005665962323045E-05 - Tempo Execucao 163,2693373 [s].
NETWORK DATA - Epoca 990000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,582502694007256E-05 - Tempo Execucao 164,9241264 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,564824425656926E-05 - Tempo Execucao 166,5852384 [s].
